item_id,item_name,order_count
679567,Pølsemix,108
343778,Grillet Laks Nigiri,108
2864248,Juicy Drop Chews,108
5978155,Japansk mayo,108
542858,HVIDVIN GLAS,108
619544,Steak,108
613517,Mix Ret,108
5194595,Unspecified,108
834987,Fransk hotdog stor m.svøb,108
1451966,Durum med Kebab,108
447223,Unspecified,108
5952795,Kit Kat,108
534108,Tapas,108
648948,Kyllinge Popcorn med Fritter,108
5942937,Blue kings,108
353919,INDBAGT PØLSE (kimono),108
5969113,Frellsen - pose med røde hjerter,108
5954312,Thatchers Haze,108
377867,Fiskefileter m/pommes frites,108
5968713,A Original - Large,108
638873,Fiskefilet,108
3467355,Pantai Chili Paste (Medium Hot) 227g,108
5944965,Paris,108
5974637,Ost Ebi (4 stk),108
3351497,Roasted white sesame seeds 100g,108
448459,Skinkeschnitzel,108
616488,Le Francais,108
5954049,Lille Lux,108
3480403,Børnefiskefrikadelle,108
5953498,Kyling,108
520055,"0,5 L Vand",108
470970,Studenterbrød,108
5942477,Kalv,108
5953717,Special beers,108
1643668,1/2 Liter Is,108
3461238,Ekstra Kød,108
5937036,Stone peak  (glas),108
5973717,Fruli,108
769766,Tuborg Classic,108
5974609,Krebsehaler (1 stk),108
5987980,b. Calzone,108
537722,Limfjords Porter,108
5988052,Chicken Nuggets,108
5973843,Flat White,108
5973946,Ankers Påskeæg - 24 stk,108
6005970,4 Frokostplatte sommer,108
5981838,1 stk Marzipan og Dark Chokolate,108
5953462,Pita Falafel,108
3395004,Lee Kum Kee Oyster Flavored Sauce 907g,108
451390,Gøreme,108
6004387,Kylling i Rødkarry,108
908707,Früli,108
5981510,Lemoncello Spritz,108
668438,Pommes,107
5946925,Daimsnitte,107
526276,Baba Ghanoush,107
536154,Lille Slikpose,107
429804,Prince Original,107
2224758,Teriyaki ægnudler,107
716953,Chips (25),107
915106,Lille cappuccino viennese,107
1534823,Børne sandwich,107
363940,Pose,107
5969572,Kylling spyd,107
538597,Bigburger,107
1737590,Margherita (Frokost Tilbud),107
826431,Tuborg classic 6 pack,107
668450,Mexicaner Vegetar Pizza,107
285434,Pilsner 50cl,107
538095,Coca-Cola zero,107
690816,Bager sovs,107
373191,Bella Italia,107
363826,HVIDLØGSMAYO,107
666279,Tunsandwich stor,107
611890,Pose,107
429828,Shaket Shot,107
335016,Marmelade,107
529864,Vegetariano,107
638348,Grillede med skinke & serranoskinke,107
668509,A. Spaghetti Carbonara,107
468503,Lemonade,107
461692,Pepperoni Slice,107
3804685,Beer,107
3805007,Vand,107
2794900,Kolevarer,107
461688,Salat Pizza,107
695028,Pita med Marinerede Kyllingestrimler,107
5940553,Pølsemix,107
622117,Caprese​,107
656304,"Kylling, Bacon, Jalapenos og Cheddarost",107
6006059,"Faxe Kondi (0, 33l)",107
380096,#NAME?,107
604117,Gin & Tonic,107
2736982,EKSTRA LILLE SAUCE,107
5978908,61. Store Pommes Frites,107
622404,Hvidlogsbrod,107
5818388,Pølse med brød,107
4072046,Rekorderlig pære,107
626385,Amore,107
543487,New York,107
672563,Pad Namman Hoy,107
499075,Cheese Burger,107
2660071,300G Planke Rib'Eye,107
717409,Stor Flæskesteg,107
5964171,Smørrebrød,107
555395,Super Single 14 stk. (1 Person),107
6008414,Unspecified,107
5976192,Voksen højsæson pr. døgn,107
533482,"Skinke, Spaghetti, Kødsauce, Løg",107
604005,Steak,107
626372,Hofbud,107
374915,Halv grillkylling med pom frites og Remoulade,106
538595,Monsterburger,106
5969957,Vodka,106
363807,CRISPY ROLL,106
1668428,Sprut,106
1668429,Sprut 30,106
1668468,Sprut (20),106
495377,Breezer/shaker sport,106
373198,Rucola Pollo,106
555232,Gyoza 5 stk.( 5 varianter),106
933891,Baelg konfekt,106
2479016,"1,5 kg Knækket Rug",106
5982817,Cornetto Classico,106
508387,Kanelsnegl (Café),106
810927,"Coca Cola 0,3 cl i dåse",106
2660060,200G Whiskey Bøf,106
5940344,Ginger Drink 360g,106
473188,Erdinger (Non Alcohol),106
382706,Kyllingeinderfillet,106
656306,"Pepperoni, Bacon, Pølser, Oregano",106
1002138,Smørrebrød,106
530910,Shot,106
1050588,Transport København,106
656984,Spiritus Shot (80),106
674958,Amore,106
451078,Slagternes Frikadelle Sandwich,106
4042813,Bon o bons,106
5994151,Sodavand,106
3716595,Aroy-D Bamboo Shoot (slices) 540g,106
505700,Laks med Chilimayo og Teriyaki,106
695060,"1,5 Liter Sodavand",106
5977288,Long Black,106
836109,Kage/cokolader\cafe,106
678622,Stor Salat & Dåse Sodavand,106
908849,Chicken Nuggets,106
563456,Oksekød i Thai Chilisauce med Ris,106
824978,Huset Burger,106
1863761,Chicken & fries 2 stk,106
3002251,Kage,106
603700,61. Artiskok Pizza,106
3343676,JP Cooking Sake 1L 13.5%,106
5946337,Pumkin Vase,106
3466323,Sweet & Sour Sauce 300ml,106
3465228,Yuki&love Sesame Rice Cake 210g,106
3344095,Tamarind Candy Sweet,106
4891062,Milkshake,106
440096,Fortnite,106
814187,Giant Mandel,106
5973802,"Fad Øl 0,4",106
555460,Store Crispy Ebi Menu,106
672452,Forårsruller vegetar,106
638770,Bailano,106
5947408,18. Mona Clausen,106
4037154,Blyant,106
4037153,Slikkepind,106
908817,Bresaola,106
3604317,Spiritus,106
799860,Margarita,106
1390106,1. Tofu-Østershatte Pokke,106
5957514,Stor Sodavand,106
3750239,"Royal tiger, Jasminrice 1kg",106
695017,Skinke og Cocktailpølser,106
1863759,Grilled Ribs,106
1841207,Tuborg flaske,106
448512,Pensionist Dameklipning,105
590372,Ari,105
5949477,Prince rod hord,105
5962950,Ketchup,105
716768,Montanara,105
5981886,Slupp,105
2479015,"1,5 kg Rugmel",105
404459,Pizza Pazza,105
3459938,Diverse Mad,105
5963115,"Tomatsauce, Ost, Pepperoni, Skinke",105
5962687,Rødspættefilet,105
5987948,Milano,105
5937139,Pølsehorn,105
5975517,Onion Rings 9,105
5941902,Tropisk Drøm,105
5987621,Christian,105
5942111,Aqua med brus,105
3515265,Leffe (Non Alcohol),105
5971952,Lukbirr,105
5942752,Soely surdejs bolle med ost,105
5990356,Durum kylling,105
6008939,Nugget 6 stk,105
538182,COCKTAIL,105
538521,Frankfurter Special,105
5987666,Calzone,105
5974088,Bifteki RET,105
3459934,Diverse Drikkevarer,105
945704,Orient Express,105
323437,Maki party 1 (2 pers.),105
5403515,Sancerre - Flaske,105
321542,Dameklip m. Let føn.,105
603622,Pommes Frites Lille,105
5968856,Klippekort 12 Klip 300,105
6009051,Milkshake,105
1426603,Pepsi Max,105
1424635,Adgang PSV individuel,105
5947603,3 stor fadøl,105
3190820,Pandekager,105
613511,Kylling Ret,105
5947627,Juiceglas 295.-,105
616173,"Kebab, Løg, Champignon, Rød Peber og Ost Durum",105
5987008,Mild Salmaik,105
5976588,"Mortadella, Bøffel Mozzarella & Pistacie",105
3014471,Kings gul,105
679552,Fransk Hotdog,105
450842,Cocio,105
4029955,Jules Pizza,105
2792264,Hotdog menu med lille soda/Kildevand,105
5941120,Bubblicious Strawberry Splash X18,105
5995579,Glas postevand,105
667286,Dobbelt Cheesebruger,105
5977970,"Spandauer, creme",105
5977835,King's blå,105
5995016,Tavle hovedret,105
1275864,Faxe Kondi Booster,105
6007856,nuclear stike,105
5980138,Parade-Potte,105
5985255,Menu,105
1247971,Pall mall blue,105
5996218,Halloumi Ost med Granatæble Sirup,105
5978619,Cappuccino,105
5964918,Irish coffee,105
4266127,Croc Truffle,105
5965824,Panini Vegetar,105
5946883,Kylling og Kalv nr 8,105
5978475,Gaung Kiew Wan (Grøn Karry),105
487326,Fedtmule,105
2733543,Grimbergen 33cl,105
5964857,Konfirmations frenchfries,105
5945981,Mad,105
5399986,Espresso Martini,105
530195,Unspecified,105
5957205,Cheesecake,105
5956949,Stor ringridder m brod,105
106652,Irish coffee,105
622346,Alfredo,105
622347,Vegetariana,105
5966903,Frokost platte,104
5965539,A. Hjemmelavet Pita med Falafal,104
807558,Medium cocio,104
480469,Lakse Sandwich,104
6009582,Nr.60 Musaka Græsk Specialiteter,104
497286,"Menu 10 (Family Menu, 48 Stk for 3 Personer)",104
497288,"Menu 12 (Laks Menu, 14 Stk)",104
473330,Chicken Nuggets,104
5954936,Pommes Frites - Stor,104
4110955,Outdoor veggie,104
4100520,Bolle med ost,104
5954873,Impanati,104
616124,104,104
6010516,Shawarma Hjemmelavet Pitabrød,104
615672,Fransk Hotdog,104
6007944,Kebab Box,104
945699,Amore,104
5944419,Aurora,104
5939923,Bottle Pop,104
5983302,Ingefœr,104
3721067,Shrimp Flavoured Cracker 75g,104
5954435,Peanuts,104
5983373,Fanta Strawberry 355ml Imp,104
543957,Pinot Nero Glas,104
6005692,Lille pose saltede mandler,104
5940339,Fresh,104
5968623,Jerk chicken small,104
615180,Big burger Menu,104
638844,ØNSKE 2,104
823126,1 ekstra delle,104
616167,Lammekoteletter,104
5969117,Pitabrød med kebab,104
3718790,Minh Duong Sweet Potato Vermicelli 300g,104
1440608,Fanta Peach,104
5994139,Irish Coffee,104
1550169,Kylling og ost,104
5965439,33-Barbaros,104
908722,Pornstar martini,104
5970047,Chips,104
373231,Falaffel,104
5985333,Dagens Bolle,104
4266124,Bolle med Smør,104
5969977,Fernet branca,104
343729,Laks Uramaki,104
1452518,Nyt vinyl,104
5965431,25-Vesterhavet,104
5988285,Mondo,104
6009570,Nr.44 Græskbøf (2 stk.),104
5972255,Filur,104
343787,Yaki Børnemenu,104
5953813,Famous Grouse (Double),104
2759497,Lille fadøl,104
826513,Frokost - Pizza skinke og ost,104
5953865,Talisker,104
5971484,Mars,104
5971048,Ultra Rosa,104
6006700,Skærmbeskyttelse,104
5974642,Laks Big Futomaki (3 stk),104
1905737,Faxe Kondi Free,104
5978144,Soya sauce,104
2855153,Bip License Mix Power Dips X36,104
460652,Yakiniku,104
1668469,Sprut (25),104
5974672,Maki Menu (32 stk),104
5953425,Erdinger Dunkel,104
5961603,Naturfrisk Havtorn/Gingerbeer,104
1934920,Juicy drops,104
5965060,SENGETØJ,104
1668424,Lux Fad,104
2762324,Aquador Stor,104
645858,Bekka,104
563964,UFO 2,104
6009577,Nr.55 Kreta Stor Grillmix,104
5974151,Stor kaffe CAFEU,104
5965078,Chilisauce,104
6000097,Hvid glas,104
480053,Sodavand,104
538592,Dobbelt Cheeseburger,104
519966,"Med Kylling, Salat, Tomat, Agurk, Rødløg, Dressing",104
5955671,Græsk Salat 71,104
5957714,"KiWa Foto, Portrætfoto Studie og Udendørs",104
693646,Soja & Paste (70),104
5498189,Snack kurv med dressing,104
806332,Philadelphia,104
945739,Ekstra Colombo,104
5975938,Fiskefilet,104
1893016,Tongue Splash,104
645894,English Style Okse,104
645900,Hjemmelavet Burger Menu,104
3080906,Lille Fadøl,104
5975954,Pandekager,104
5952782,Oreo Cookies,104
5561675,Koala's March Strawberry Biscuit,104
5957088,Bean Vermicelli 100g,104
6002308,Rabarber Soda,104
1747572,"Cherry Candy, Cherry",104
5975374,Oksekød,104
5975089,Villa Moncicale Cymbaline,104
390544,Chilimayo,104
695053,Flæskestegsandwich,104
6009566,"Nr.40 Suvlaki, Grillspyd af svinekød) med Pommes",104
656157,"SKinke, Pepperoni, Oregano",103
5967756,Tartufo pistacie,103
480399,Dobbelt Bacon Cheese Burger,103
3749294,Glean Flødebolle Klassisk,103
430092,Children Pizza,103
5939864,Nuggets m. fritter,103
712095,Coca cola 1/2l,103
5998223,Tilbehør,103
3461220,Tofu,103
3461225,And,103
1658515,Torino,103
4881216,Lydolpher,103
430076,Vegetariana (Vegetarian Pizza),103
500196,Wienerschnitzel (Kalv),103
460827,Palace,103
5956285,Læskedrik 35cl,103
5985105,Alkoholfri øl,103
5956070,Juice,103
294018,Rosario Rød/hvid 1/2,103
555376,10 Nigri Tilbud,103
717405,Børneburger,103
638830,UFO 2,103
656260,Stjerneskud,103
5974112,Tzatziki Med BØRD,103
430822,Coffee,103
751613,1664 stor,103
563999,Bacon-Kylling Durum,103
564007,Mix Durum,103
495399,Kims Chips,103
754035,Sismofytter,103
450846,"Vesterhavsmost 0,25 L",103
5944693,75. Hjemelavet Sandwich,103
1901782,Fabiola,103
836135,Ristet hotdog m. Ost,103
619563,Bearnaise,103
449742,Tom Kha Gai,103
538742,"Trøffel, 4 stk",103
615654,Kage,103
615660,Dagens Middag 75,103
5277598,Mexican Burger Menu,103
5874856,Wagyu Xl burger,102
5940087,Roastbeef,102
5982053,BRESAOLA 2,102
508379,Sandwich med Kylling/ Bacon (Café),102
5982490,Vand,102
2525113,Beer,102
2546780,Camel yellow,102
487840,The Shroom,102
1252933,Volt,102
5943084,Skjold rød 100s,102
1256271,Skumbananer,102
446292,Fiskefilet m. Pommes,102
5941781,Prince rod,102
5987174,Dessertvin glas,102
5987010,Good old,102
408392,#NAME?,102
645915,Græsk Bøf,102
678614,Bagel,102
1277215,Cones 12,102
603757,4,102
5968433,Bagsværd lakrids ingefær,102
716643,Kildevand (Hel Dag),102
5939861,Gavekort,102
4653420,Gaveæske 6 øl,102
5987605,Bella Donna,102
5976081,Coca Cola,102
615148,Sandwich Pizza,102
467639,Favoritesnacks 6 Stk,102
526298,3x kylling spyd,102
622136,Verdure,102
616136,163,102
945686,Jamaica,102
799847,0. Dansk Pizza,102
799853,Italiana,102
629107,Hindbærsnitte,102
5997903,Cocio,102
5980354,Ice-Tea,102
5984837,Hot chocolate,102
5950671,Double Espresso,102
964426,Cheddar Ost,102
2157353,Daim strowberry,102
615209,Extras,102
563950,Calzone 6,102
578659,Jalfrezi Stærk,102
751586,Hvidvin Glas,102
3194965,Dagens sandwich,102
5986948,Sardiner,102
5986959,Varm Chokolade,102
2926265,Bao kylling,102
343760,Laks Hosomaki,102
650409,Sovs,102
3722396,Vinamit Jackfruit Chips 100g,102
5969096,Farm mountain - pink mountain,102
5969266,3 poser mandler,102
3645985,Five Spice Powder 100g,102
5990428,Grapefrugt,102
6008853,Caccatore,102
5985196,tverstedburger 2bouf,102
3377881,Omodaka Cooking Sake 300ml,102
3352278,Lee Kum Kee Minced Garlic 326g,102
910980,Extra meat,102
622413,Carbonara,102
5945023,Borne 5,102
1505997,10 sure shots,102
5942596,Vand,102
389905,Ekstra Ost og Bacon,102
534532,Shot Tilbud,102
5943172,Nachos uden kylling,102
5943201,Romeo flaske,102
3514253,Jongga Kimchi 1kg,102
5989731,Ze Industrial,102
450899,Pålægsplade Hel,102
543420,Rødvin 1/2 fl.,102
5978313,Le Bordeaux Blanc,102
5978252,Dark & Stormy,102
6003794,Hyldeblomst/Holunderbluten,102
996741,Jægermeister,102
6000831,Forret - stegt foie gras,102
4376084,Mex Burger Menu,102
5988002,Kylling la Kibæk,102
626574,#NAME?,102
5978969,Prince rod,102
5985258,Iskaffe,102
616821,2 cl Lux Spiritus,102
5942401,Cappucino,102
463146,Havregryns Kugler 1 Pose,102
5067293,"2. Green Reviver (kål, mango, banan, lemongras)",102
5961683,SMAAKAGER 6STK,102
523536,Mini-Wons / Mini-Glovi,102
5949483,Malboro one soft pack,102
5988207,Kaffe/Te (kande),102
530865,Gin hass,102
5974139,All you can eat man-tors,102
536179,Kage,102
515325,Iskaffe,102
353802,BIG burger,102
5907465,4. Hummus-Avocado,102
5907470,5. Vegan Rejer-Cashewost,102
945717,Las Vegas,102
5995693,Salmon egg toast,102
544219,Rosso Montepulciano,102
5966392,Stor Slush Ice,102
485830,Khamis,102
622222,Chicken Nuggets Ret,102
466947,Medister i svøb,102
5958211,Dagens ret barn,102
5950725,Rosa Von Eckhof - Glass,102
716850,"Salg af Make up, Creme og Neglelak",102
622351,Botan,101
604019,Dagens Suppe,101
444521,Amigo,101
5966285,Vaffle Bites,101
444508,Torino,101
692676,T156 Daita,101
5974089,Kylling Filet RET,101
5947939,Matilde Kakao 1 Liter,101
3291941,Børne buffet under 12,101
537771,San Miguel Fresca,101
4959277,Wantan,101
1456762,Stegt Flæsk ad Libitum,101
537731,Gambrinus Dark,101
622408,Snackkurv - NYT,101
2706138,Slik,101
382721,Rød pølse - børnemenu,101
508470,Mars,101
6004241,Pommes Frites,101
5960668,Flaske vand,101
3545154,300G Bearnaise Bøf,101
3545193,300G Peber Bøf,101
656263,Lasagne,101
1550241,Byg Selv,101
462800,Pizza Ekstra 5-20kr,101
5960942,Ost,101
622423,Skinkeschnitzel,101
669738,Iced Tea,101
343788,Sushi Børnemenu,101
5978958,IS,101
343709,Friteret Blomkål,101
638768,Capricciosa,101
626399,Mexicano,101
638387,1.5L Sodavand,101
809280,A.  Mira,101
5976538,Early Bird,101
851963,Pasta Salat: Mellem,101
622483,Rød Pølser,101
640761,"Wienerschnitzel a la Jens ,af kalvefilet,pommes frites,ærter, bearnaise sauce",101
693628,Soja & Paste (25),101
380162,½ Grillkylling,101
533475,"Oksekød, Løg, Jalapenos, Chili, Hvidløg",101
451517,Kebabmix,101
2244146,Børnemenu,101
556008,Coca Cola Classic eller Zero,101
622114,Indiavolato,101
739390,"Coca-Cola 0,5 l",101
695050,Kyllinge Burger,101
656249,Plankebøf (Hjemmelavet bøf),101
5994534,Riste med brød,101
799274,Oste pizza,101
708118,Pose,101
4166465,Husets vin - flaske rød,101
470657,4. Rødbed-Burger,101
662097,F9  Forårsruller m. and,100
6013010,Stor classic,100
5950893,Hjemmebagt bolle m. Ost,100
5966093,Pepperoni,100
4033182,Lille Speciel Øl,100
1244814,Cappuccino,100
5960588,brod og rugbrod,100
807319,Rulle kylling,100
616681,A. Kylling Durum m/ Pommes frites indeni,100
3464959,Want-want Senbei Rice Crackers 112g,100
5091615,Pallmall red,100
5973847,Hot Matcha Latte,100
480045,Nr. 5 Pad Pet Nua,100
5973857,Apple Juice,100
5953490,Big Burger,100
5965118,Espresso machiato,100
444505,Pizza Pommes,100
5966040,STJerneskud,100
667299,Kyllingnuggets,100
4959405,E. Ura Maki Party (32 stk),100
5966865,Sodavand/Øl,100
5996224,Kibbeh med Tahini Dressing,100
5963061,WHITE GRAPES GLAS (WHITE),100
5939153,Cookie,100
5945938,1. Frankfurter m. brød,100
968832,Twix Twin,100
505893,Kildevand,100
4266147,Rød Biome Smoothie,100
5989551,Danskvand - Ramlösa,100
5956623,Croque Monsieur,100
5989863,Søsalat 15 gr.,100
534511,Drinks (50),100
543497,San Diego,100
2004369,Vand med brus/uden brus,100
404494,Pappas Pizza,100
563445,Kylling og Ingefær med Ris,100
1906199,Fanta Peach,100
6009542,Nr.1 Græsk salat,100
6009571,Nr.45 Lammekoteletter,100
5956658,Gedeost Salat,100
693457,Diverse (100),100
578635,Sabzi Medium,100
693520,Kaffe/Te Filter (14),100
436349,Okse Hale,100
667528,Spicy Thai Bowl stor,100
5975924,Chai Latte,100
5942925,Taske,100
533871,Æblegrød,100
667213,Capricciosa,100
630147,Espresso martini,100
5975039,Dagens Fisk (min. 2 pers.),100
5961373,MARINEREDE SILD,100
5974588,Laks Ponzu,100
693358,Te(250g),100
693357,Te (250g) (125),100
5974605,Spicy Laks (1 stk),100
5979338,Fisk,100
622394,Bodrum,100
5956948,Dessert,100
5986834,Beskyttelsesglas,100
519927,Gigant Cheeseburger,100
5968583,Gajol,100
5968630,Ketchup & Mayo,100
682578,F16 shawarma,100
5936119,Zombie kiss,100
5956716,Grimbergen,100
543889,Panna Cotta,100
543880,Choko-Fondant,100
5939826,Fish Snack Original Flavour,100
497756,Oksekød med Champignon og Bambusskud,100
5961995,Parma E Pecorino,100
970008,Strawberry,100
622125,Boscaiola​,100
5961253,1 Glas Glögg,100
2929958,Mogu bubblegum,100
5956638,Avocado Sandwich,100
619582,Glas,100
5956643,lillie fritter,100
5957719,"Pernille G, Garnnøgler",100
5205687,Syrin Gel,100
954721,Kander,100
5962550,Stuvede svampe,100
4533638,"Mei Sum, Ha Kauw 174g",100
603758,5,100
440032,Catania,100
5947493,Prøvebehandling,100
5954602,Sodavand,100
5967970,Månedens Drink,100
1857615,Grimbergen blond 25 cl,100
5952638,Gozoz Zero,100
505691,Inari Nigiri (2 stk),100
5977152,Kyllingenuggets,100
6007853,monster,100
5976519,Tea,100
5976695,Grimbergen 50 cl,100
639225,Oksekød med Grønsager,100
2288387,Faxe Kondi,100
5982788,Vin (35),100
716917,DB sprut væg (40),100
3931658,Pepsi Max,100
5277585,Beef & Cheese L,100
5982931,Mallow cupcake,100
5957726,"Mariwa, Møbler",100
2354542,Cigaretter,100
786293,Hj. Pita mix menu,99
781123,Tilkøb (5),99
964347,Søbogaard,99
5998873,Dansk drink,99
4249334,Jernbaneeffekter,99
5957503,Ekstra Bacon,99
638858,Sand Kylling - Ananas,99
5994549,shot,99
885744,Chili / hvidløg i Bæger,99
465675,Juice,99
5613527,Viking blå 100,99
